subject	confound	smoothing	contrast	n_voxels	variance_min	variance_lt_1e_20_count	variance_lt_1e_30_count	variance_finite_count	variance_positive_count	variance_nonfinite_count	variance_nonpositive_count	variance_all_finite	variance_all_positive	sidecar_available	float64_temporal_mean_lt1_diagnostic_available	float64_temporal_mean_lt1_run_count_available	float64_temporal_mean_lt1_voxel_run_sum	float64_temporal_mean_lt1_min_per_run	float64_temporal_mean_lt1_max_per_run	float64_temporal_mean_lt1_runs_nonzero
sub-075	C0	S1	loss_demean	221116	1.25826736621093e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-075	C0	S2	gain_demean	221116	1.8142358158002025e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-075	C0	S2	loss_demean	221116	7.0699848038202617e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-075	C1	S0	gain_demean	221116	3.3066870028602797e-31	3	2	221116	221116	0	0	True	True	True	True	4	4	0	2	3
sub-075	C1	S0	loss_demean	221116	1.0797813689986739e-30	3	0	221116	221116	0	0	True	True	True	True	4	4	0	2	3
sub-075	C1	S1	gain_demean	221116	3.4500767469580751e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-075	C1	S1	loss_demean	221116	1.3319206118467264e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-075	C1	S2	gain_demean	221116	1.8340928136240109e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-075	C1	S2	loss_demean	221116	7.1894432949193288e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-075	C2	S0	gain_demean	221116	1.6137127673370822e-31	3	2	221116	221116	0	0	True	True	True	True	4	4	0	2	3
sub-075	C2	S0	loss_demean	221116	6.3253572010685245e-31	3	2	221116	221116	0	0	True	True	True	True	4	4	0	2	3
sub-075	C2	S1	gain_demean	221116	3.5736845802603057e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-075	C2	S1	loss_demean	221116	1.3258410035632551e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-075	C2	S2	gain_demean	221116	1.9019696537725395e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-075	C2	S2	loss_demean	221116	7.1294189183390699e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C0	S0	gain_demean	221116	4.8192329647836732e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-076	C0	S0	loss_demean	221116	4.5367870629590553e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-076	C0	S1	gain_demean	221116	1.0582628419797402e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C0	S1	loss_demean	221116	1.0171104804612696e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C0	S2	gain_demean	221116	4.9140121518576052e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C0	S2	loss_demean	221116	4.7008988985908218e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C1	S0	gain_demean	221116	1.8256547467366685e-29	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-076	C1	S0	loss_demean	221116	1.7198069911626381e-29	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-076	C1	S1	gain_demean	221116	1.0574299267318565e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C1	S1	loss_demean	221116	9.9722283266601153e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C1	S2	gain_demean	221116	4.9933732952922583e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C1	S2	loss_demean	221116	4.6949353418312967e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C2	S0	gain_demean	221116	4.2419025501117762e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-076	C2	S0	loss_demean	221116	4.038635596769846e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-076	C2	S1	gain_demean	221116	1.0961308362311684e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C2	S1	loss_demean	221116	1.0011097401729785e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C2	S2	gain_demean	221116	4.9647660489426926e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-076	C2	S2	loss_demean	221116	4.5632878027390689e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C0	S0	gain_demean	221116	2.15353775274707e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C0	S0	loss_demean	221116	8.9533306891098619e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C0	S1	gain_demean	221116	2.0554921320581343e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C0	S1	loss_demean	221116	8.5938490883563645e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C0	S2	gain_demean	221116	1.2125785815442214e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C0	S2	loss_demean	221116	5.0760677368089091e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C1	S0	gain_demean	221116	2.2191914467839524e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C1	S0	loss_demean	221116	8.9918161393143237e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C1	S1	gain_demean	221116	2.0704433154605795e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C1	S1	loss_demean	221116	8.5273459262680262e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C1	S2	gain_demean	221116	1.2372120181680657e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C1	S2	loss_demean	221116	5.0724556786008179e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C2	S0	gain_demean	221116	2.1236359316390008e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C2	S0	loss_demean	221116	8.6270047177094966e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C2	S1	gain_demean	221116	2.0291370219638338e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C2	S1	loss_demean	221116	8.370402611035388e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C2	S2	gain_demean	221116	1.0788407962536439e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-077	C2	S2	loss_demean	221116	4.418903699843213e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C0	S0	gain_demean	221116	2.570520500121093e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-079	C0	S0	loss_demean	221116	1.0840113619102209e-30	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-079	C0	S1	gain_demean	221116	2.1352370822569355e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C0	S1	loss_demean	221116	8.0624149632058106e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C0	S2	gain_demean	221116	1.1143057463414152e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C0	S2	loss_demean	221116	4.1635248635429889e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C1	S0	gain_demean	221116	4.6099254751112854e-29	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-079	C1	S0	loss_demean	221116	1.9356274831397117e-28	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-079	C1	S1	gain_demean	221116	2.3195411813503597e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C1	S1	loss_demean	221116	8.5343435785034671e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C1	S2	gain_demean	221116	1.1849346037706709e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C1	S2	loss_demean	221116	4.3128397919645067e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C2	S0	gain_demean	221116	8.9032337097381932e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-079	C2	S0	loss_demean	221116	3.7118346255463286e-30	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-079	C2	S1	gain_demean	221116	2.3694926767348079e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C2	S1	loss_demean	221116	8.6006257333792746e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C2	S2	gain_demean	221116	1.0679653996703564e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-079	C2	S2	loss_demean	221116	3.9336996451311279e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C0	S0	gain_demean	221116	7.9947938502300531e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C0	S0	loss_demean	221116	8.0692101619206369e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C0	S1	gain_demean	221116	1.2703269021585584e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C0	S1	loss_demean	221116	1.2304582924116403e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C0	S2	gain_demean	221116	6.7175064941693563e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C0	S2	loss_demean	221116	6.6451680140744429e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C1	S0	gain_demean	221116	7.8644101449754089e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C1	S0	loss_demean	221116	7.6770898886024952e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C1	S1	gain_demean	221116	1.3002419109398033e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C1	S1	loss_demean	221116	1.2389753464958631e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C1	S2	gain_demean	221116	7.0547525865549687e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C1	S2	loss_demean	221116	6.7891878643422388e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C2	S0	gain_demean	221116	7.775528501952067e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C2	S0	loss_demean	221116	7.5982017733622342e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C2	S1	gain_demean	221116	1.2804165635316167e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C2	S1	loss_demean	221116	1.2223888916196302e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C2	S2	gain_demean	221116	6.7046130425296724e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-080	C2	S2	loss_demean	221116	6.4714354266470764e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C0	S0	gain_demean	221116	6.1249803181375259e-32	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-081	C0	S0	loss_demean	221116	2.577984183952204e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-081	C0	S1	gain_demean	221116	2.1573516733042197e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C0	S1	loss_demean	221116	9.2336049419827759e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C0	S2	gain_demean	221116	1.0575251963018673e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C0	S2	loss_demean	221116	4.5203364607004914e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C1	S0	gain_demean	221116	7.3830547927971703e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-081	C1	S0	loss_demean	221116	3.1143099702436892e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-081	C1	S1	gain_demean	221116	2.1882162855035858e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C1	S1	loss_demean	221116	9.4602437457069755e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C1	S2	gain_demean	221116	1.0048239573734463e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C1	S2	loss_demean	221116	4.3093496060464531e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C2	S0	gain_demean	221116	8.8563431225344571e-32	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-081	C2	S0	loss_demean	221116	3.7697727672678497e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-081	C2	S1	gain_demean	221116	2.1537634893320501e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C2	S1	loss_demean	221116	9.2862956080352888e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C2	S2	gain_demean	221116	1.0081540722239879e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-081	C2	S2	loss_demean	221116	4.3008203647332266e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C0	S0	gain_demean	221116	7.0112102886433638e-30	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-082	C0	S0	loss_demean	221116	8.7145516320244294e-30	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-082	C0	S1	gain_demean	221116	1.1671110769384541e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C0	S1	loss_demean	221116	1.1450794772827066e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C0	S2	gain_demean	221116	7.5016987466369756e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C0	S2	loss_demean	221116	7.3691821853572037e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C1	S0	gain_demean	221116	7.4755713703820279e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-082	C1	S0	loss_demean	221116	9.5513994139906412e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-082	C1	S1	gain_demean	221116	1.1909079148608726e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C1	S1	loss_demean	221116	1.176381283585215e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C1	S2	gain_demean	221116	6.8529284362739418e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C1	S2	loss_demean	221116	6.8195799940440338e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C2	S0	gain_demean	221116	3.9969718451970411e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-082	C2	S0	loss_demean	221116	5.1071735974017748e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-082	C2	S1	gain_demean	221116	1.0875108273467049e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C2	S1	loss_demean	221116	1.0880976333282888e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C2	S2	gain_demean	221116	6.4667524384276476e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-082	C2	S2	loss_demean	221116	6.4118453337869141e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C0	S0	gain_demean	221116	3.9403104313998351e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-083	C0	S0	loss_demean	221116	1.4346845545288815e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-083	C0	S1	gain_demean	221116	1.7271307797273039e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C0	S1	loss_demean	221116	7.6199748946237378e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C0	S2	gain_demean	221116	8.8890737970359623e-07	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C0	S2	loss_demean	221116	3.8930725168029312e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C1	S0	gain_demean	221116	7.0875425659665521e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-083	C1	S0	loss_demean	221116	2.5803596229363457e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-083	C1	S1	gain_demean	221116	1.812164327930077e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C1	S1	loss_demean	221116	8.0960908235283569e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C1	S2	gain_demean	221116	8.9297765271112439e-07	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C1	S2	loss_demean	221116	3.9641058720008004e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C2	S0	gain_demean	221116	3.9703036399588061e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-083	C2	S0	loss_demean	221116	1.4463338916246265e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-083	C2	S1	gain_demean	221116	1.8193773030361626e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C2	S1	loss_demean	221116	7.8891671364544891e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C2	S2	gain_demean	221116	9.0266291863372317e-07	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-083	C2	S2	loss_demean	221116	3.9672213461017236e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C0	S0	gain_demean	221116	6.479750300059095e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C0	S0	loss_demean	221116	6.1308397562243044e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C0	S1	gain_demean	221116	1.1674626875901595e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C0	S1	loss_demean	221116	1.0880686204473022e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C0	S2	gain_demean	221116	6.7655400926014408e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C0	S2	loss_demean	221116	6.2873664319340605e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C1	S0	gain_demean	221116	5.915351357543841e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C1	S0	loss_demean	221116	5.4448304581455886e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C1	S1	gain_demean	221116	1.0293750165146776e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C1	S1	loss_demean	221116	9.5099658210529014e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C1	S2	gain_demean	221116	6.430859230022179e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C1	S2	loss_demean	221116	6.0383454183465801e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C2	S0	gain_demean	221116	5.6019354815362021e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C2	S0	loss_demean	221116	5.2262606914155185e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C2	S1	gain_demean	221116	9.3667667897534557e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C2	S1	loss_demean	221116	8.7394537331419997e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C2	S2	gain_demean	221116	5.9195731410000008e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-084	C2	S2	loss_demean	221116	5.6561148085165769e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C0	S0	gain_demean	221116	6.0825414455897889e-32	2	2	221116	221116	0	0	True	True	True	True	4	4	0	2	2
sub-085	C0	S0	loss_demean	221116	2.1178942844471397e-31	2	2	221116	221116	0	0	True	True	True	True	4	4	0	2	2
sub-085	C0	S1	gain_demean	221116	2.9932336929050507e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C0	S1	loss_demean	221116	1.3000636499782559e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C0	S2	gain_demean	221116	1.7386325907864375e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C0	S2	loss_demean	221116	7.7498070822912268e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C1	S0	gain_demean	221116	1.3923921485772569e-30	2	0	221116	221116	0	0	True	True	True	True	4	4	0	2	2
sub-085	C1	S0	loss_demean	221116	4.893548752077687e-30	2	0	221116	221116	0	0	True	True	True	True	4	4	0	2	2
sub-085	C1	S1	gain_demean	221116	2.9410455226752674e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C1	S1	loss_demean	221116	1.2802450328308623e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C1	S2	gain_demean	221116	1.6413133607784403e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C1	S2	loss_demean	221116	7.3332366810063832e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C2	S0	gain_demean	221116	1.3787824630625326e-31	2	2	221116	221116	0	0	True	True	True	True	4	4	0	2	2
sub-085	C2	S0	loss_demean	221116	4.6221364163880793e-31	2	1	221116	221116	0	0	True	True	True	True	4	4	0	2	2
sub-085	C2	S1	gain_demean	221116	2.3187130864243954e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C2	S1	loss_demean	221116	1.0227496204606723e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C2	S2	gain_demean	221116	1.3302659453984234e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-085	C2	S2	loss_demean	221116	5.9332564887881745e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C0	S0	gain_demean	221116	3.1768006010679528e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C0	S0	loss_demean	221116	0.00012499841977842152	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C0	S1	gain_demean	221116	4.0953482312033884e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C0	S1	loss_demean	221116	1.6133248209371231e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C0	S2	gain_demean	221116	2.8684924018307356e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C0	S2	loss_demean	221116	1.1355336937413085e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C1	S0	gain_demean	221116	2.4383238269365393e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C1	S0	loss_demean	221116	9.7001451649703085e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C1	S1	gain_demean	221116	3.9892179302114528e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C1	S1	loss_demean	221116	1.6038336980273016e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C1	S2	gain_demean	221116	2.6026484647445614e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C1	S2	loss_demean	221116	1.0319447028450668e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C2	S0	gain_demean	221116	2.0750094336108305e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C2	S0	loss_demean	221116	8.3868959336541593e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C2	S1	gain_demean	221116	3.0457756565738237e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C2	S1	loss_demean	221116	1.2142880223109387e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C2	S2	gain_demean	221116	2.054031483567087e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-087	C2	S2	loss_demean	221116	8.2738561104633845e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-088	C0	S0	gain_demean	221116	0.00015631063433829695	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-088	C0	S0	loss_demean	221116	0.00015848713519517332	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-088	C0	S1	gain_demean	221116	1.6697120372555219e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-088	C0	S1	loss_demean	221116	1.7100657714763656e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-088	C0	S2	gain_demean	221116	9.8194523161510006e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-088	C0	S2	loss_demean	221116	1.0039166227215901e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-088	C1	S0	gain_demean	221116	0.00013936671894043684	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
